metro_id,tract_id,year,entropy,distmiles,metro_name
35620,36047078400,2020,0.47821620089799244,6.2290223328346634,New York
35620,36047078600,1990,0.5608256656903642,6.096230147015229,New York
35620,36047078600,2000,0.4637394580261915,6.096230147015229,New York
35620,36047078600,2010,0.4727601223392884,6.096230147015229,New York
35620,36047078600,2020,0.5715686019989072,6.096230147015229,New York
35620,36047078800,1990,0.28434480520746247,5.8915836051767725,New York
35620,36047078800,2000,0.259834126850748,5.8915836051767725,New York
35620,36047078800,2010,0.29045004651705525,5.8915836051767725,New York
35620,36047078800,2020,0.4770706044504075,5.8915836051767725,New York
35620,36047079000,1990,0.2509829196644523,5.532644198594668,New York
35620,36047079000,2000,0.26255450564424787,5.532644198594668,New York
35620,36047079000,2010,0.3083906448672131,5.532644198594668,New York
35620,36047079000,2020,0.5190726829441362,5.532644198594668,New York
35620,36047079200,1990,0.26041442398052606,5.288063482221644,New York
35620,36047079200,2000,0.2926345196242643,5.288063482221644,New York
35620,36047079200,2010,0.3769153026374875,5.288063482221644,New York
35620,36047079200,2020,0.5489380459879939,5.288063482221644,New York
35620,36047079400,1990,0.22295771552745938,5.039805720595236,New York
35620,36047079400,2000,0.27011213109178556,5.039805720595236,New York
35620,36047079400,2010,0.299457568448324,5.039805720595236,New York
35620,36047079400,2020,0.5360865378828779,5.039805720595236,New York
35620,36047079601,1990,0.3520975364979997,4.538882997068518,New York
35620,36047079601,2000,0.3487734953208838,4.538882997068518,New York
35620,36047079601,2010,0.5370409885653736,4.538882997068518,New York
35620,36047079601,2020,0.6963194713974598,4.538882997068518,New York
35620,36047079602,1990,0.2868416075991992,4.748815797483768,New York
35620,36047079602,2000,0.3442251638597293,4.748815797483768,New York
35620,36047079602,2010,0.43497128350436964,4.748815797483768,New York
35620,36047079602,2020,0.6642862985314888,4.748815797483768,New York
35620,36047079801,1990,0.3455198125331852,4.3170792284360875,New York
35620,36047079801,2000,0.37810631625353214,4.3170792284360875,New York
35620,36047079801,2010,0.5450097490724184,4.3170792284360875,New York
35620,36047079801,2020,0.6819147418645967,4.3170792284360875,New York
35620,36047079802,1990,0.3572425639878631,4.33039460636817,New York
35620,36047079802,2000,0.36524538223508757,4.33039460636817,New York
35620,36047079802,2010,0.5603628091327082,4.33039460636817,New York
35620,36047079802,2020,0.7319194285642283,4.33039460636817,New York
35620,36047080000,1990,0.29420747868187214,4.415370845237804,New York
35620,36047080000,2000,0.382267086784404,4.415370845237804,New York
35620,36047080000,2010,0.48133048675424583,4.415370845237804,New York
35620,36047080000,2020,0.6910762769720552,4.415370845237804,New York
35620,36047080200,1990,0.2190780995726442,4.591012410450681,New York
35620,36047080200,2000,0.2970516857942583,4.591012410450681,New York
35620,36047080200,2010,0.3551110740225263,4.591012410450681,New York
35620,36047080200,2020,0.6753542618497148,4.591012410450681,New York
35620,36047080400,1990,0.3137328615908135,4.593584524373492,New York
35620,36047080400,2000,0.2932226905753643,4.593584524373492,New York
35620,36047080400,2010,0.41372698810678954,4.593584524373492,New York
35620,36047080400,2020,0.6596460716811412,4.593584524373492,New York
35620,36047080600,1990,0.2786071400338281,4.681920621758119,New York
35620,36047080600,2000,0.2608615528797793,4.681920621758119,New York
35620,36047080600,2010,0.5015058858688463,4.681920621758119,New York
35620,36047080600,2020,0.6251722015077276,4.681920621758119,New York
35620,36047080800,1990,0.6336017842075975,4.979416359061744,New York
35620,36047080800,2000,NA,4.979416359061744,New York
35620,36047080800,2010,0.5205322595082242,4.979416359061744,New York
35620,36047080800,2020,0.6443591996698295,4.979416359061744,New York
35620,36047081000,1990,0.3148273210791882,4.807428499338592,New York
35620,36047081000,2000,0.304525696890417,4.807428499338592,New York
35620,36047081000,2010,0.33127853172010785,4.807428499338592,New York
35620,36047081000,2020,0.5705759126917944,4.807428499338592,New York
35620,36047081400,1990,0.17372850915988206,5.217896971765442,New York
35620,36047081400,2000,0.23607092653369788,5.217896971765442,New York
35620,36047081400,2010,0.23249998016456663,5.217896971765442,New York
35620,36047081400,2020,0.4684912347859744,5.217896971765442,New York
35620,36047081600,1990,0.28241509581324753,5.077216200693129,New York
35620,36047081600,2000,0.35594361011909537,5.077216200693129,New York
35620,36047081600,2010,0.3241994601983856,5.077216200693129,New York
35620,36047081600,2020,0.44951940886089403,5.077216200693129,New York
35620,36047081800,1990,0.4431290291625234,4.995068585375237,New York
35620,36047081800,2000,0.42760232342068555,4.995068585375237,New York
35620,36047081800,2010,0.44636253762300027,4.995068585375237,New York
35620,36047081800,2020,0.6115385388121015,4.995068585375237,New York
35620,36047082000,1990,0.2555585869364873,4.86715534553733,New York
35620,36047082000,2000,0.2785860404036831,4.86715534553733,New York
35620,36047082000,2010,0.33774440086841456,4.86715534553733,New York
35620,36047082000,2020,0.5816692003479594,4.86715534553733,New York
35620,36047082200,1990,0.2922098250078847,4.780616302073069,New York
35620,36047082200,2000,0.31759033278931253,4.780616302073069,New York
35620,36047082200,2010,0.32954250841955957,4.780616302073069,New York
35620,36047082200,2020,0.5876191788390234,4.780616302073069,New York
35620,36047082400,1990,0.24843585906477852,5.193337359887504,New York
35620,36047082400,2000,0.31192625895741916,5.193337359887504,New York
35620,36047082400,2010,0.28998982292511666,5.193337359887504,New York
35620,36047082400,2020,0.5127141356935813,5.193337359887504,New York
35620,36047082600,1990,0.25376433676576365,5.432297191759204,New York
35620,36047082600,2000,0.31124034304754983,5.432297191759204,New York
35620,36047082600,2010,0.2790014968604026,5.432297191759204,New York
35620,36047082600,2020,0.46410215754980577,5.432297191759204,New York
35620,36047082800,1990,0.3555229165983433,5.661943757792581,New York
35620,36047082800,2000,0.35954416148312673,5.661943757792581,New York
35620,36047082800,2010,0.34415087250684673,5.661943757792581,New York
35620,36047082800,2020,0.48035742191760267,5.661943757792581,New York
35620,36047083000,1990,0.22051272924715634,5.753179185692186,New York
35620,36047083000,2000,0.25848454483328004,5.753179185692186,New York
35620,36047083000,2010,0.2731732615555984,5.753179185692186,New York
35620,36047083000,2020,0.412941436234996,5.753179185692186,New York
35620,36047083200,1990,0.2889564176294205,5.848977312137314,New York
35620,36047083200,2000,0.2445250798729619,5.848977312137314,New York
35620,36047083200,2010,0.2576691694036123,5.848977312137314,New York
35620,36047083200,2020,0.447253605469011,5.848977312137314,New York
35620,36047083400,1990,0.352652344309772,5.949471968850172,New York
35620,36047083400,2000,0.2780908887155496,5.949471968850172,New York
35620,36047083400,2010,0.26730895510245295,5.949471968850172,New York
35620,36047083400,2020,0.426292736748373,5.949471968850172,New York
35620,36047083600,1990,0.2951790109214684,6.2764005865365,New York
35620,36047083600,2000,0.2658291507946211,6.2764005865365,New York
35620,36047083600,2010,0.23604905358977052,6.2764005865365,New York
35620,36047083600,2020,0.3896646985679588,6.2764005865365,New York
35620,36047083800,1990,0.37319622698482957,6.028711348250747,New York
35620,36047083800,2000,0.3048798135218294,6.028711348250747,New York
35620,36047083800,2010,0.27928918029192834,6.028711348250747,New York
35620,36047083800,2020,0.4186363463385015,6.028711348250747,New York
35620,36047084000,1990,0.37970399818575373,6.137822088086942,New York
35620,36047084000,2000,0.2793028539664656,6.137822088086942,New York
35620,36047084000,2010,0.3138206715035752,6.137822088086942,New York
35620,36047084000,2020,0.33985385791846084,6.137822088086942,New York
35620,36047084600,1990,0.2454009908879753,6.253488147692582,New York
35620,36047084600,2000,0.2476703898312133,6.253488147692582,New York
35620,36047084600,2010,0.26213326766794653,6.253488147692582,New York
35620,36047084600,2020,0.367084437129852,6.253488147692582,New York
35620,36047084800,1990,0.1797573300844161,6.044048012234236,New York
